transaction_id,transaction_date,channel,quantity,unit_price,discount_pct,promo_flag,payment_method,days_since_last_purchase,prior_purchases,total_amount,repeat_purchase_next_month,age,gender,city,membership_level,customer_tenure_months,loyalty_score,estimated_income,category,brand,supplier_region,base_price
543,2025-03-07,Store,2,48.79,0.0,0,Digital Wallet,9,8,98.53,0,42.0,M,Bogota,Platinum,30,63.02,7306.52,Beauty,Lumen,North,49.9
544,2025-05-31,Store,2,58.34,0.044,0,Transfer,55,6,148.96,0,54.0,F,Medellín,Platinum,37,75.85,700.0,Beauty,Zenit,Imported,57.14
545,2025-04-18,Store,4,51.65,0.037,0,Transfer,27,10,230.4,0,40.0,M,Bogota,Basic,1,56.25,2944.23,Fashion,Orion,North,53.84
546,2025-10-04,Store,1,129.34,0.217,1,Transfer,48,8,109.21,0,41.0,M,Cali,Silver,33,66.89,3539.46,Fashion,Viva,Imported,134.68
547,2025-08-02,Store,4,137.56,0.169,0,Transfer,50,10,513.42,0,55.0,M,Cali,Platinum,6,57.2,2616.23,Sports,Aurum,North,139.36
548,2025-03-02,Store,2,281.97,0.002,0,Transfer,46,11,737.73,0,34.0,F,Cali,Platinum,23,84.05,3947.87,Sports,Pulse,Imported,257.21
549,2025-01-29,Store,4,75.04,0.0,0,Transfer,63,11,280.79,0,31.0,M,Bogota,Platinum,1,78.98,3455.88,Beauty,Atlas,West,67.07
550,2025-08-21,Store,2,33.03,0.259,0,Digital Wallet,76,9,39.45,1,55.0,F,Bogota,Platinum,26,62.83,5393.69,Beauty,Orion,North,29.89
551,2025-05-11,App,7,70.69,0.193,1,Digital Wallet,6,6,620.12,0,32.0,M,Cali,Gold,31,43.37,3965.27,Sports,Zenit,West,77.47
552,2025-12-02,Web,4,137.24,0.0,1,Transfer,55,7,484.46,0,52.0,F,Bogota,Silver,6,47.31,826.6,Sports,Orion,Local,179.42
553,2025-07-27,Store,7,525.13,0.168,0,Transfer,50,8,3665.06,0,18.0,F,Cali,Basic,21,48.6,3392.19,Electronics,Nova,Local,487.12
554,2025-09-23,Web,1,347.06,0.084,1,Transfer,46,11,317.29,0,47.0,M,Bogota,Silver,26,36.27,2885.88,Electronics,Orion,West,301.95
555,2025-03-11,App,1,146.65,0.166,0,Cash,7,9,138.98,0,29.0,F,Bogota,Platinum,43,40.34,2325.49,Fashion,Viva,Imported,134.68
556,2025-09-19,Store,4,24.91,0.018,0,Transfer,37,8,104.54,0,35.0,F,Cali,Platinum,17,63.1,2833.98,Fashion,Zenit,East,22.12
557,2025-10-01,App,5,141.64,0.156,1,Transfer,38,8,607.93,0,37.0,M,Medellín,Platinum,32,57.86,4832.17,Home,Lumen,Imported,120.93
558,2025-01-14,Store,4,51.79,0.0,0,Digital Wallet,28,7,207.39,1,30.0,F,Bogota,Gold,11,41.12,3506.19,Beauty,Lumen,North,49.9
559,2025-06-12,Store,4,149.68,0.198,0,Transfer,31,11,505.47,0,38.0,M,Bogota,Platinum,31,43.1,2352.24,Sports,Nova,Local,167.26
560,2025-03-30,Store,2,76.44,0.058,0,Transfer,45,8,194.08,0,29.0,F,Bogota,Gold,22,68.56,5010.38,Fashion,Pulse,Imported,78.08
561,2025-06-14,Web,7,14.39,0.099,0,Digital Wallet,24,5,119.73,0,18.0,M,Bogota,Basic,20,68.85,700.0,Beauty,Viva,Imported,15.63
562,2025-05-13,Store,5,116.64,0.104,0,Transfer,8,10,588.32,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Fashion,Pulse,West,117.46
563,2025-10-11,Store,6,54.86,0.0,0,Digital Wallet,1,8,309.39,0,40.0,M,Medellín,Platinum,3,54.08,3065.58,Beauty,Lumen,Imported,60.73
564,2025-06-07,Store,5,33.43,0.161,0,Debit Card,31,4,180.59,0,34.0,M,Bogota,Basic,25,40.34,1670.63,Sports,Viva,West,32.45
565,2025-09-11,App,3,98.19,0.087,0,Transfer,33,8,240.29,0,25.0,M,Bogota,Platinum,13,38.22,3405.06,Sports,Pulse,South,91.61
566,2025-09-19,Store,4,370.79,0.0,1,Transfer,39,10,1537.83,0,20.0,M,Bogota,Platinum,4,40.34,3516.86,Electronics,Aurum,South,331.95
567,2025-01-14,Store,3,103.09,0.078,1,Digital Wallet,29,10,322.56,0,31.0,F,Bogota,Platinum,20,47.71,1761.39,Electronics,Orion,South,102.35
568,2025-10-08,Store,1,71.77,0.048,0,Transfer,1,8,60.28,1,39.0,M,Bogota,Basic,30,41.93,2370.95,Beauty,Zenit,West,72.98
569,2025-11-06,App,2,14.39,0.032,0,Transfer,26,9,82.54,1,40.0,F,Barranquilla,Basic,16,61.68,832.25,Fashion,Viva,Local,48.91
570,2025-12-15,Store,1,116.17,0.127,0,Transfer,46,10,101.35,0,54.0,M,Cali,Platinum,31,24.76,3570.9,Home,Lumen,Imported,120.93
571,2025-03-17,Store,5,112.78,0.12,0,Transfer,45,6,562.41,0,45.0,F,Bogota,Platinum,23,40.38,1570.83,Home,Lumen,Imported,120.93
572,2025-10-10,Store,5,216.06,0.19,0,Digital Wallet,51,8,773.74,0,28.0,M,Bogota,Platinum,16,70.26,4856.23,Sports,Lumen,South,240.15
573,2025-01-17,App,2,79.92,0.154,1,Transfer,28,8,152.67,1,21.0,M,Bogota,Silver,37,69.3,4579.13,Fashion,Aurum,East,74.81
574,2025-11-19,Store,7,75.33,0.0,1,Digital Wallet,35,9,562.91,0,40.0,M,Cali,Basic,27,40.48,4101.04,Fashion,Nova,Local,82.09
575,2025-04-08,App,4,188.09,0.0,0,Digital Wallet,31,10,836.57,0,48.0,M,Medellín,Platinum,20,72.56,1271.03,Home,Aurum,North,170.76
576,2025-10-26,Web,5,230.68,0.102,0,Cash,73,12,1099.94,0,52.0,M,Cali,Basic,31,69.17,2914.95,Sports,Zenit,East,249.78
577,2025-08-19,Store,2,156.24,0.181,0,Cash,22,4,248.12,0,55.0,M,Cali,Platinum,6,57.2,2616.23,Electronics,Viva,West,165.05
578,2025-02-23,Store,5,286.19,0.207,0,Transfer,61,8,1436.54,0,35.0,M,Barranquilla,Platinum,13,44.98,803.89,Sports,Orion,Local,271.92
579,2025-03-16,Store,5,19.2,0.059,1,Transfer,1,8,141.23,1,27.0,M,Cali,Basic,20,48.45,2165.7,Groceries,Zenit,Imported,15.93
580,2025-08-15,Store,7,162.35,0.178,0,Transfer,50,11,884.22,0,37.0,F,Bogota,Platinum,1,68.97,2368.28,Sports,Nova,Imported,186.88
581,2025-11-21,Store,3,102.52,0.011,0,Transfer,43,11,272.32,0,18.0,F,Bogota,Platinum,12,42.7,3979.6,Electronics,Orion,South,102.35
582,2025-08-02,Store,2,93.81,0.152,0,Transfer,6,11,187.97,0,30.0,M,Bogota,Platinum,17,48.27,3941.9,Sports,Pulse,South,91.61
583,2025-07-02,Store,3,104.79,0.082,1,Digital Wallet,2,8,330.52,0,20.0,M,Bogota,Platinum,4,40.34,3516.86,Sports,Pulse,South,91.61
584,2025-04-03,Web,1,68.79,0.237,0,Transfer,1,11,48.44,1,23.0,M,Bogota,Platinum,27,58.56,3883.46,Beauty,Orion,East,75.76
585,2025-06-18,Web,2,14.39,0.071,0,Digital Wallet,72,13,546.6,0,43.0,M,Medellín,Platinum,20,68.58,4301.45,Sports,Pulse,Imported,257.21
586,2025-10-15,Web,7,151.43,0.246,0,Transfer,75,8,696.95,0,46.0,M,Medellín,Gold,13,32.98,1853.73,Electronics,Viva,West,165.05
587,2025-10-13,App,1,203.07,0.052,0,Transfer,53,7,178.97,0,38.0,M,Bogota,Platinum,31,43.1,2352.24,Sports,Zenit,West,188.22
588,2025-12-31,Store,1,709.79,0.069,0,Transfer,37,10,610.62,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Electronics,Viva,Imported,682.78
589,2025-06-25,Web,7,122.88,0.081,0,Credit Card,44,8,836.08,0,23.0,M,Bogota,Platinum,27,58.56,3883.46,Home,Lumen,Imported,120.93
590,2025-02-25,App,6,34.67,0.226,0,Debit Card,9,6,176.25,0,58.0,F,Barranquilla,Gold,6,86.01,2561.54,Beauty,Orion,North,29.89
591,2025-02-18,App,4,236.95,0.088,0,Transfer,16,10,923.75,0,24.0,F,Bogota,Platinum,36,60.28,4354.9,Sports,Zenit,East,249.78
592,2025-01-14,Store,4,71.99,0.107,0,Debit Card,21,7,260.83,0,35.0,M,Cartagena,Platinum,14,67.68,4667.66,Beauty,Zenit,West,72.98
593,2025-04-22,Web,1,302.42,0.16,0,Digital Wallet,37,5,274.89,0,36.0,F,Bogota,Platinum,66,53.9,3872.74,Electronics,Orion,West,301.95
594,2025-02-16,Store,6,30.67,0.0,0,Transfer,17,14,238.24,0,49.0,M,Bogota,Platinum,12,48.21,4058.43,Sports,Viva,West,32.45
595,2025-03-07,Store,1,174.96,0.106,1,Debit Card,23,5,187.04,0,28.0,F,Cali,Basic,9,51.03,1306.67,Electronics,Viva,West,165.05
596,2025-11-16,Store,3,148.55,0.072,0,Transfer,1,14,431.72,0,29.0,M,Barranquilla,Basic,9,33.73,5372.27,Electronics,Viva,West,165.05
597,2025-01-04,Store,6,244.2,0.0,0,Debit Card,29,8,1531.39,0,29.0,F,Medellín,Platinum,23,53.92,3863.08,Sports,Nova,West,247.17
598,2025-12-04,Store,5,91.44,0.075,0,Cash,71,10,405.07,0,39.0,F,Medellín,Platinum,7,52.63,2944.38,Fashion,Nova,East,99.72
599,2025-08-16,App,1,89.4,0.165,1,Transfer,16,13,100.32,0,29.0,F,Bogota,Gold,22,68.56,5010.38,Sports,Pulse,South,91.61
600,2025-11-04,Store,2,118.66,0.097,1,Digital Wallet,27,11,220.29,0,32.0,M,Cali,Gold,31,43.37,3965.27,Fashion,Nova,East,99.72
601,2025-03-07,App,4,60.01,0.07,0,Digital Wallet,10,7,239.78,0,24.0,F,Bogota,Platinum,36,60.28,4354.9,Beauty,Zenit,Imported,57.14
602,2025-10-18,Store,4,76.9,0.03,0,Transfer,30,10,317.51,0,37.0,Other,Barranquilla,Platinum,37,24.25,700.0,Beauty,Zenit,South,70.66
603,2025-03-26,Store,4,158.77,0.044,1,Transfer,42,6,783.66,0,37.0,F,Bogota,Basic,26,76.53,1965.59,Sports,Viva,East,138.67
604,2025-04-19,Store,5,15.95,0.194,1,Transfer,14,8,107.72,0,39.0,M,Bogota,Basic,30,41.93,2370.95,Beauty,Pulse,Local,16.58
605,2025-02-15,Store,6,239.3,0.108,1,Cash,6,14,1896.51,0,37.0,F,Bogota,Platinum,17,40.34,700.0,Home,Orion,Imported,215.1
606,2025-05-19,Store,6,254.89,0.172,0,Transfer,18,7,1389.25,0,42.0,F,Bogota,Platinum,36,68.58,700.0,Sports,Nova,West,247.17
607,2025-02-19,Store,5,122.49,0.15,0,Transfer,23,8,546.42,0,25.0,M,Bogota,Platinum,13,38.22,3405.06,Home,Lumen,Imported,120.93
608,2025-09-24,Web,4,43.03,0.034,0,Transfer,19,9,139.37,0,23.0,M,Cali,Platinum,36,72.95,2294.16,Beauty,Aurum,North,42.31
609,2025-06-17,App,5,237.87,0.044,0,Transfer,31,8,1204.1,0,40.0,F,Barranquilla,Platinum,37,21.56,2604.52,Sports,Aurum,North,237.56
610,2025-06-15,App,7,61.19,0.173,0,Credit Card,67,7,440.95,0,42.0,M,Bogota,Basic,14,46.31,4142.87,Beauty,Nova,West,64.86
611,2025-10-04,Store,1,29.15,0.106,1,Digital Wallet,25,7,28.78,1,37.0,F,Bogota,Platinum,17,40.34,700.0,Beauty,Orion,West,27.31
612,2025-02-19,App,3,129.41,0.112,0,Transfer,20,12,366.01,0,22.0,M,Bogota,Platinum,40,43.93,3520.79,Fashion,Viva,Imported,134.68
613,2025-08-20,Store,4,14.39,0.158,0,Digital Wallet,30,7,796.99,0,23.0,F,Bogota,Basic,25,50.54,3144.1,Sports,Pulse,Imported,257.21
614,2025-05-11,Web,6,535.56,0.023,0,Transfer,42,13,4143.88,0,40.0,M,Medellín,Platinum,3,54.08,3065.58,Electronics,Nova,Local,487.12
615,2025-08-16,App,3,48.19,0.043,0,Cash,49,9,129.47,0,18.0,F,Bogota,Platinum,28,40.34,6960.76,Beauty,Nova,Imported,42.41
616,2025-06-22,Web,17,16.5,0.148,0,Digital Wallet,41,13,359.18,0,18.0,F,Bogota,Basic,17,39.0,3518.06,Groceries,Zenit,Imported,15.93
617,2025-03-11,Web,6,94.33,0.124,0,Digital Wallet,61,8,560.65,0,46.0,M,Cali,Basic,22,60.44,2092.68,Fashion,Pulse,Imported,78.08
618,2025-02-06,Store,5,15.5,0.134,1,Transfer,30,8,79.41,0,29.0,F,Bogota,Gold,22,68.56,5010.38,Beauty,Viva,Imported,15.63
619,2025-10-15,Store,11,686.04,0.114,0,Debit Card,19,12,2761.61,0,41.0,F,Bogota,Platinum,38,50.88,5256.05,Electronics,Lumen,West,728.39
620,2025-01-22,Store,2,15.32,0.042,0,Digital Wallet,28,10,14.21,0,52.0,F,Bogota,Silver,6,47.31,826.6,Groceries,Zenit,Imported,15.93
621,2025-09-17,Store,5,47.36,0.0,0,Digital Wallet,37,11,207.61,0,34.0,M,Cali,Platinum,21,17.92,5046.07,Fashion,Viva,Local,48.91
622,2025-07-19,Store,2,692.27,0.0,0,Transfer,32,10,1503.62,0,39.0,M,Barranquilla,Platinum,38,54.84,5002.14,Electronics,Lumen,West,728.39
623,2025-03-04,App,5,179.63,0.003,0,Transfer,50,8,985.36,0,25.0,M,Bogota,Platinum,13,38.22,3405.06,Sports,Nova,Local,167.26
624,2025-01-10,Web,5,184.02,0.064,0,Transfer,12,10,851.03,0,38.0,M,Bogota,Platinum,59,49.6,1765.07,Sports,Nova,Imported,186.88
625,2025-09-28,Store,4,39.96,0.23,0,Digital Wallet,57,10,128.29,0,37.0,F,Medellín,Platinum,25,63.2,1202.0,Beauty,Orion,Imported,44.1
626,2025-05-31,Store,1,137.26,0.09,0,Transfer,38,14,174.54,0,23.0,F,Bogota,Platinum,1,65.66,4405.38,Electronics,Viva,West,146.11
627,2025-12-08,Store,3,232.04,0.148,0,Debit Card,3,7,544.52,0,30.0,M,Bogota,Platinum,17,48.27,3941.9,Sports,Lumen,Imported,219.5
628,2025-06-28,Store,7,43.14,0.056,0,Digital Wallet,18,5,361.07,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Sports,Viva,Imported,42.13
629,2025-11-13,Store,6,255.9,0.122,1,Transfer,37,10,1395.73,0,51.0,M,Cali,Basic,26,63.9,3559.41,Electronics,Orion,Imported,270.08
630,2025-07-08,App,1,159.46,0.151,0,Transfer,29,8,153.25,0,37.0,M,Medellín,Basic,24,54.14,700.0,Sports,Aurum,North,139.36
631,2025-04-10,Store,3,177.54,0.11,0,Digital Wallet,59,6,545.07,0,37.0,F,Cali,Platinum,16,45.86,2389.93,Home,Aurum,North,170.76
632,2025-02-24,Store,3,291.13,0.106,1,Transfer,26,8,952.84,0,64.0,F,Barranquilla,Platinum,13,72.32,1875.36,Electronics,Aurum,Imported,297.58
633,2025-11-21,Store,3,706.38,0.0,0,Transfer,63,13,1921.51,0,27.0,M,Cali,Platinum,22,90.36,3298.83,Electronics,Lumen,West,728.39
634,2025-11-16,Web,6,104.92,0.0,0,Cash,46,17,672.23,0,37.0,M,Bogota,Platinum,42,20.03,5095.07,Fashion,Nova,East,99.72
635,2025-01-12,Store,5,241.28,0.143,0,Transfer,64,5,1253.14,0,41.0,F,Bogota,Gold,18,53.1,3103.81,Sports,Nova,West,247.17
636,2025-07-06,Store,3,297.47,0.0,0,Cash,45,10,982.93,0,39.0,F,Medellín,Basic,61,40.34,3633.11,Electronics,Aurum,South,331.95
637,2025-08-09,Store,7,691.62,0.0,0,Digital Wallet,16,9,5434.95,0,35.0,F,Bogota,Gold,6,74.98,3429.29,Electronics,Lumen,West,728.39
638,2025-04-20,App,2,67.65,0.0,0,Transfer,29,13,157.45,1,42.0,M,Cali,Platinum,22,58.8,3653.94,Beauty,Nova,West,64.86
639,2025-03-09,Store,7,69.23,0.11,0,Transfer,60,15,573.54,0,24.0,F,Cali,Basic,6,56.51,1726.12,Beauty,Zenit,West,72.98
640,2025-01-01,App,4,41.61,0.053,0,Cash,8,10,143.11,0,37.0,M,Bogota,Platinum,24,51.61,7761.58,Beauty,Nova,Imported,42.41
641,2025-03-13,Store,2,224.58,0.051,0,Transfer,27,7,455.51,0,18.0,F,Bogota,Basic,17,39.0,3518.06,Sports,Nova,West,247.17
642,2025-12-26,Web,3,66.64,0.019,0,Debit Card,40,8,157.46,0,18.0,M,Bogota,Platinum,23,59.93,5770.02,Beauty,Viva,East,66.68
643,2025-12-23,Web,2,290.02,0.03,0,Transfer,13,6,550.0,0,70.0,F,Cali,Gold,26,46.58,4528.39,Electronics,Orion,West,301.95
644,2025-11-17,Store,4,75.3,0.0,0,Transfer,1,5,274.77,0,29.0,F,Medellín,Platinum,23,53.92,3863.08,Fashion,Nova,Local,82.09
645,2025-01-17,Store,4,382.4,0.135,0,Digital Wallet,53,2,1326.89,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Electronics,Pulse,Imported,398.7
646,2025-08-16,Store,4,22.55,0.066,0,Debit Card,18,11,103.24,1,37.0,M,Cali,Platinum,1,27.05,5722.05,Groceries,Viva,East,19.8
647,2025-06-24,Store,1,469.83,0.0,0,Transfer,44,7,498.37,0,19.0,Other,Medellín,Platinum,13,40.73,2225.97,Electronics,Pulse,Imported,398.7
648,2025-02-02,App,7,129.8,0.051,1,Transfer,43,14,1275.7,0,39.0,F,Medellín,Basic,61,40.34,3633.11,Fashion,Viva,Imported,134.68
649,2025-07-04,Web,4,14.39,0.172,1,Transfer,35,8,257.32,0,50.0,F,Cali,Gold,20,43.0,4687.99,Beauty,Atlas,West,67.07
650,2025-12-20,Store,5,198.88,0.0,0,Digital Wallet,44,10,1049.07,0,55.0,M,Bogota,Basic,5,28.08,2512.52,Sports,Zenit,West,188.22
651,2025-03-07,App,4,270.03,0.023,1,Digital Wallet,12,15,1357.34,0,51.0,M,Bogota,Platinum,37,51.67,3698.78,Electronics,Orion,Imported,270.08
652,2025-08-12,Store,5,72.3,0.102,0,Digital Wallet,29,13,305.64,0,39.0,Other,Barranquilla,Platinum,46,63.57,3691.23,Sports,Zenit,West,77.47
653,2025-09-27,Store,7,175.05,0.056,1,Transfer,29,8,1439.05,0,31.0,F,Bogota,Platinum,39,71.65,1264.0,Electronics,Viva,West,165.05
654,2025-09-04,App,5,16.67,0.035,0,Digital Wallet,61,4,79.13,0,43.0,F,Bogota,Platinum,35,45.05,4156.37,Beauty,Pulse,Local,16.58
655,2025-10-27,Web,7,14.39,0.0,1,Digital Wallet,37,3,377.22,0,40.0,M,Bogota,Basic,41,24.16,3021.27,Beauty,Lumen,North,49.9
656,2025-11-06,Store,5,17.6,0.172,0,Transfer,69,9,74.01,0,23.0,M,Cali,Platinum,29,54.34,6731.32,Beauty,Viva,Imported,15.63
657,2025-09-11,Store,6,59.91,0.05,0,Transfer,35,8,310.29,0,34.0,M,Cali,Platinum,21,17.92,5046.07,Beauty,Nova,West,64.86
658,2025-04-18,Store,6,45.44,0.067,0,Transfer,26,7,291.56,0,44.0,M,Cartagena,Platinum,1,66.45,3161.43,Beauty,Aurum,North,42.31
659,2025-04-12,Store,6,20.1,0.092,0,Debit Card,55,11,132.06,0,52.0,F,Medellín,Platinum,39,35.74,2423.18,Groceries,Viva,East,19.8
660,2025-09-27,Store,1,111.92,0.047,0,Debit Card,8,8,114.47,1,52.0,F,Bogota,Gold,2,69.82,4439.89,Fashion,Orion,Imported,124.09
661,2025-08-12,Web,1,163.13,0.118,0,Transfer,5,9,133.39,0,40.0,M,Cali,Basic,27,40.48,4101.04,Sports,Nova,Local,167.26
662,2025-03-06,App,7,43.9,0.163,1,Transfer,44,9,328.06,0,19.0,M,Bogota,Gold,46,41.86,700.0,Beauty,Aurum,North,42.31
663,2025-02-04,Web,7,243.84,0.054,1,Transfer,57,6,2010.75,0,50.0,F,Bogota,Platinum,13,40.34,5743.75,Sports,Zenit,East,249.78
664,2025-01-03,Store,2,98.89,0.0,0,Digital Wallet,39,11,200.01,1,43.0,F,Bogota,Platinum,44,68.72,4312.12,Sports,Pulse,North,98.25
665,2025-02-14,Web,6,45.22,0.123,0,Transfer,28,4,258.7,0,28.0,M,Bogota,Platinum,16,70.26,4856.23,Beauty,Aurum,North,42.31
666,2025-08-30,Store,4,67.36,0.042,0,Debit Card,63,5,286.13,1,44.0,F,Bogota,Platinum,26,57.65,1787.47,Fashion,Pulse,Imported,78.08
667,2025-10-13,Store,1,260.45,0.166,0,Debit Card,7,6,174.87,0,35.0,F,Cali,Platinum,17,63.1,2833.98,Sports,Lumen,South,240.15
668,2025-05-06,Web,5,175.0,0.14,0,Transfer,66,11,830.63,0,54.0,M,Cali,Platinum,31,24.76,3570.9,Sports,Zenit,Imported,176.27
669,2025-05-08,Store,7,15.91,0.025,0,Transfer,22,14,126.64,0,37.0,F,Bogota,Basic,26,76.53,1965.59,Groceries,Zenit,Imported,15.93
670,2025-10-24,Store,5,289.11,0.165,0,Transfer,1,13,1080.4,0,56.0,M,Bogota,Platinum,28,60.46,5477.9,Electronics,Orion,West,301.95
671,2025-05-14,App,7,187.33,0.095,0,Digital Wallet,40,5,1309.09,0,24.0,F,Cali,Platinum,27,41.17,4488.06,Home,Aurum,North,170.76
672,2025-03-14,Web,1,46.0,0.0,0,Debit Card,8,6,46.75,1,55.0,M,Cali,Platinum,6,57.2,2616.23,Beauty,Aurum,North,42.31
673,2025-01-11,Store,5,15.63,0.019,1,Transfer,3,3,114.56,0,34.0,M,Cali,Platinum,21,17.92,5046.07,Beauty,Viva,Imported,15.63
674,2025-08-06,Store,4,77.62,0.325,0,Transfer,15,13,196.72,0,42.0,F,Medellín,Platinum,11,63.46,5498.65,Fashion,Aurum,East,74.81
675,2025-11-02,Store,7,538.92,0.151,0,Transfer,50,6,3440.17,0,55.0,M,Cali,Gold,36,40.34,1653.72,Electronics,Orion,West,533.21
676,2025-10-05,Store,2,54.96,0.0,0,Cash,16,12,105.02,1,29.0,Other,Cali,Silver,21,21.74,2261.78,Beauty,Zenit,Local,56.54
677,2025-12-04,Store,1,440.08,0.18,0,Digital Wallet,59,3,346.19,0,43.0,F,Bogota,Platinum,35,45.05,4156.37,Electronics,Nova,Local,487.12
678,2025-04-03,App,6,16.46,0.091,0,Transfer,56,6,111.93,0,30.0,M,Bogota,Platinum,17,48.27,3941.9,Beauty,Pulse,Local,16.58
679,2025-02-03,Store,3,308.9,0.136,0,Debit Card,32,6,848.11,0,18.0,F,Bogota,Platinum,30,87.9,3683.49,Electronics,Orion,West,301.95
680,2025-10-17,App,5,14.5,0.13,1,Digital Wallet,35,10,65.72,0,52.0,F,Medellín,Platinum,39,35.74,2423.18,Beauty,Viva,Imported,15.63
681,2025-03-26,Web,2,30.28,0.001,1,Transfer,37,13,97.99,1,23.0,F,Bogota,Platinum,1,65.66,4405.38,Beauty,Orion,West,27.31
682,2025-05-22,App,1,248.91,0.17,0,Digital Wallet,52,10,238.62,0,18.0,M,Bogota,Basic,20,68.85,700.0,Electronics,Orion,Imported,270.08
683,2025-05-21,Store,3,20.64,0.0,0,Digital Wallet,11,13,55.56,1,38.0,M,Cali,Platinum,23,66.66,2389.3,Groceries,Viva,East,19.8
684,2025-07-06,Store,2,274.06,0.161,0,Transfer,41,11,554.97,0,21.0,M,Bogota,Silver,37,69.3,4579.13,Electronics,Orion,Imported,270.08
685,2025-02-12,App,7,43.26,0.0,0,Transfer,85,7,272.95,0,22.0,M,Bogota,Platinum,40,43.93,3520.79,Beauty,Aurum,Local,43.26
686,2025-01-30,Store,4,162.93,0.215,0,Transfer,35,14,488.46,0,55.0,M,Bogota,Basic,5,28.08,2512.52,Sports,Nova,Local,167.26
687,2025-05-13,App,3,184.61,0.156,0,Transfer,14,8,514.34,0,24.0,F,Medellín,Gold,32,58.36,2633.47,Electronics,Viva,West,165.05
688,2025-08-06,Store,4,70.74,0.0,0,Transfer,45,10,260.78,0,43.0,M,Medellín,Platinum,20,68.58,4301.45,Beauty,Zenit,South,70.66
689,2025-04-21,Web,6,174.88,0.166,0,Digital Wallet,29,9,984.19,0,52.0,F,Medellín,Platinum,39,35.74,2423.18,Sports,Nova,Local,167.26
690,2025-05-02,Web,2,14.39,0.063,0,Transfer,42,8,606.92,0,55.0,M,Cali,Gold,36,40.34,1653.72,Electronics,Orion,West,301.95
691,2025-03-23,App,4,79.98,0.0,0,Transfer,64,11,368.65,0,19.0,M,Cali,Platinum,1,92.21,2592.23,Sports,Zenit,West,77.47
692,2025-06-12,Store,1,211.6,0.119,1,Transfer,29,9,238.18,0,48.0,M,Medellín,Platinum,20,72.56,1271.03,Sports,Lumen,Imported,219.5
693,2025-03-24,App,2,213.34,0.105,1,Transfer,32,12,499.7,0,44.0,F,Bogota,Platinum,1,80.36,3621.48,Electronics,Orion,Imported,270.08
694,2025-08-19,App,3,258.39,0.132,0,Digital Wallet,39,13,620.13,0,27.0,M,Bogota,Platinum,29,40.34,700.0,Sports,Zenit,East,249.78
695,2025-11-27,Web,5,44.0,0.0,0,Transfer,56,5,227.47,1,42.0,F,Cali,Basic,10,55.12,2009.62,Beauty,Lumen,North,49.9
696,2025-06-23,App,7,11.0,0.114,0,Transfer,83,5,70.89,0,35.0,M,Bogota,Basic,7,52.62,2607.24,Groceries,Nova,Imported,11.2
697,2025-09-11,Store,4,44.8,0.026,0,Transfer,20,11,179.13,0,25.0,M,Bogota,Platinum,13,38.22,3405.06,Fashion,Aurum,Local,45.86
698,2025-08-25,Web,7,16.22,0.106,0,Transfer,64,13,101.26,0,39.0,F,Bogota,Platinum,25,49.04,2340.95,Beauty,Viva,Imported,15.63
699,2025-12-31,Store,7,304.28,0.083,0,Debit Card,8,12,1832.36,0,18.0,F,Medellín,Platinum,23,53.07,4574.84,Electronics,Aurum,South,331.95
700,2025-08-04,Store,4,14.39,0.166,0,Debit Card,30,11,144.71,0,28.0,M,Medellín,Basic,46,40.34,3154.39,Beauty,Lumen,North,49.9
701,2025-02-02,Web,1,205.37,0.023,1,Debit Card,86,9,292.33,0,37.0,M,Cali,Platinum,1,27.05,5722.05,Sports,Nova,Imported,186.88
702,2025-02-22,App,4,189.72,0.065,0,Credit Card,34,11,892.23,0,39.0,Other,Barranquilla,Platinum,46,63.57,3691.23,Sports,Orion,Local,179.42
703,2025-05-07,Store,1,321.89,0.036,1,Credit Card,47,9,407.73,0,19.0,M,Cali,Platinum,1,92.21,2592.23,Electronics,Aurum,South,331.95
704,2025-09-20,Store,5,43.83,0.053,0,Cash,69,5,232.21,0,27.0,M,Cali,Platinum,6,65.18,700.0,Beauty,Nova,Imported,42.41
705,2025-09-14,Store,5,299.24,0.071,0,Cash,36,12,1482.64,0,33.0,M,Cali,Platinum,44,38.8,4589.03,Electronics,Aurum,South,331.95
706,2025-11-08,App,4,92.89,0.04,1,Digital Wallet,33,8,444.9,0,37.0,M,Bogota,Platinum,55,29.65,2535.76,Home,Lumen,Imported,120.93
707,2025-03-10,Store,6,771.47,0.179,1,Digital Wallet,59,8,4883.55,0,41.0,M,Medellín,Platinum,31,1.07,3582.07,Electronics,Lumen,West,728.39
708,2025-05-16,App,1,16.75,0.13,0,Transfer,1,9,12.79,1,18.0,F,Cali,Platinum,18,50.0,3945.01,Groceries,Zenit,Imported,15.93
709,2025-07-05,Store,3,166.02,0.0,0,Debit Card,37,9,614.32,0,58.0,F,Barranquilla,Gold,6,86.01,2561.54,Home,Aurum,North,170.76
710,2025-05-04,Store,4,31.23,0.103,0,Cash,21,8,137.93,1,18.0,F,Cali,Platinum,42,53.3,4559.39,Sports,Viva,West,32.45
